Date,Event (NC=Last Trading; C=Clearing; H=Holiday; T=Tradeday),Code,HSI,MHI,HKEXHSI,HHI,HSICALLCODE,HSIPUTCODE,HSICALLPATTERN,HSIPUTPATTERN
2012-01-30,NC,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-01-31,C,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-01,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-02,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-03,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-04,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-02-05,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-02-06,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-07,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-08,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-09,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-10,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-11,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-02-12,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-02-13,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-14,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-15,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-16,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-17,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-18,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-02-19,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-02-20,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-21,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-22,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-23,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-24,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-25,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-02-26,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-02-27,T,G,HSIG2,MHIG2,1202,HHIG2,B2,N2,HSI<STRIKE>B2,HSI<STRIKE>N2
2012-02-28,NC,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-02-29,C,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-01,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-02,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-03,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-03-04,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-03-05,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-06,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-07,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-08,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-09,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-10,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-03-11,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-03-12,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-13,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-14,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-15,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-16,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-17,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-03-18,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-03-19,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-20,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-21,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-22,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-23,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-24,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-03-25,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-03-26,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-27,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-28,T,H,HSIH2,MHIH2,1203,HHIH2,C2,O2,HSI<STRIKE>C2,HSI<STRIKE>O2
2012-03-29,NC,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-03-30,C,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-03-31,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-04-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-04-02,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-03,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-04,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-04-05,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-06,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-04-07,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-04-08,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-04-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-04-10,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-11,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-12,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-13,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-14,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-04-15,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-04-16,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-17,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-18,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-19,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-20,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-21,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-04-22,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-04-23,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-24,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-25,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-26,T,J,HSIJ2,MHIJ2,1204,HHIJ2,D2,P2,HSI<STRIKE>D2,HSI<STRIKE>P2
2012-04-27,NC,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-04-28,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-04-29,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-04-30,C,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-05-02,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-03,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-04,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-05,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-05-06,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-05-07,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-08,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-09,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-10,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-11,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-12,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-05-13,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-05-14,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-15,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-16,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-17,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-18,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-19,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-05-20,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-05-21,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-22,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-23,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-24,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-25,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-26,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-05-27,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-05-28,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-29,T,K,HSIK2,MHIK2,1205,HHIK2,E2,Q2,HSI<STRIKE>E2,HSI<STRIKE>Q2
2012-05-30,NC,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-05-31,C,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-01,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-06-03,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-06-04,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-05,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-06,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-07,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-08,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-06-10,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-06-11,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-12,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-13,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-14,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-15,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-16,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-06-17,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-06-18,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-19,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-20,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-21,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-22,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-06-24,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-06-25,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-26,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-27,T,M,HSIM2,MHIM2,1206,HHIM2,F2,R2,HSI<STRIKE>F2,HSI<STRIKE>R2
2012-06-28,NC,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-06-29,C,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-06-30,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-07-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-07-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-07-03,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-04,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-05,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-06,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-07,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-07-08,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-07-09,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-10,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-11,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-12,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-13,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-14,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-07-15,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-07-16,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-17,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-18,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-19,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-20,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-21,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-07-22,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-07-23,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-24,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-25,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-26,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-27,T,N,HSIN2,MHIN2,1207,HHIN2,G2,S2,HSI<STRIKE>G2,HSI<STRIKE>S2
2012-07-28,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-07-29,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-07-30,NC,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-07-31,C,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-01,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-02,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-03,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-04,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-08-05,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-08-06,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-07,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-08,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-09,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-10,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-11,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-08-12,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-08-13,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-14,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-15,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-16,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-17,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-18,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-08-19,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-08-20,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-21,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-22,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-23,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-24,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-25,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-08-26,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-08-27,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-28,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-29,T,Q,HSIQ2,MHIQ2,1208,HHIQ2,H2,T2,HSI<STRIKE>H2,HSI<STRIKE>T2
2012-08-30,NC,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-08-31,C,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-09-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-09-03,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-04,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-05,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-06,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-07,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-08,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-09-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
